时间,城市,昵称,性别,等级,评分,评论
2018-10-02,百色,一个禁的射手,0,2,4.5,好啊 特别有感触 特别是那种嘴巴满天飞的我恨不得把她头拍下来
2018-10-02,绵阳,wwwweiwei567com,1,3,5,呵呵，不错不错。
2018-10-02,杭州,SLBJ8888,0,2,5,真的超级好看 ，感觉很真实！
2018-10-02,高邮,足迹533,2,2,5,真的面对这部电影，什么都想说，到嘴又什么都说不出来
2018-10-02,合肥,wgI967917013,0,2,5,悲惨的女主角，看哭
2018-10-02,黔南,小曦妹是你呀,0,3,5,很难过很悲伤
2018-10-02,深圳,–木橙,2,3,3.5,抵制校园暴力
2018-10-02,南充,gdJ752162612,0,1,5,非常好，很感动
2018-10-02,蓝山,nian.,2,2,5,真的很感人其实最可恨的人就是给你带来光明又把你推向黑暗的人  愿所有人的青春都被温柔以待。
2018-10-02,顺德,iKx147732902,0,2,5,主角演技不错，还有森西挺帅的
2018-10-02,郑州,Helium.477,2,2,4.5,有点伤感。。
2018-10-02,潮安,扫雪烹茶……,0,2,5,解剖了当代学生们在自认为安全的地方受到最危险的压迫，这种压迫对学生们的心灵来说的伤害是很重的
2018-10-02,珠海,dyX779580445,0,2,5,反正就是看哭了
2018-10-02,乌鲁木齐,jrK384139742,1,4,5,非常好人值得一看
2018-10-02,六盘水,WBJ413904520,2,2,5,很好，很真实....在电影院哭成狗哈哈哈
2018-10-02,澄迈县,艳艳在这～,0,2,5,很好看，很感人，觉得太可怜了
2018-10-02,常熟,FOJ750623206,0,2,4,太压抑了！！
2018-10-02,武汉,KSv199948932,0,1,0.5,………………单独当一部电影看，很不错，跟书联系在一起，非常不喜
2018-10-02,乌鲁木齐,MLC326788073,2,3,5,超级超级好看  跟朋友来看的超好看💕 喜欢
2018-10-02,芜湖,KGL280429300,0,1,5,哭成泪人儿，
2018-10-02,河源,等风来1702,2,3,4,"感觉意犹未尽吧，故事好短，初中的时候看了原著，也是很震撼，这次电影，哭了三次，最后一次抽泣成声。
校园暴力应是我们每个人都要关心在意并且要一起抵制的事情，应当好好宣传。"
2018-10-02,毕节,木木杉1221,0,2,5,好看，好难过，好有触感
2018-10-02,漳州,qzuser,1,3,4,进了影厅才知道是郭敬明导演的电影（算是孤陋寡闻了），剧情不错，后来有去看书，原著比电影狠多了。除了大片的内心独白和隐喻，都还行，可能是太文艺风了反而变得奇怪了。但是影片很有意义，校园暴力真的能毁掉一个人。（个人观点w）
2018-10-02,贵阳,zVV362743135,0,2,5,确实悲伤，我都看哭了
2018-10-02,钟祥,mnO198903007,0,2,4.5,发人深省，很值得一看
2018-10-02,咸宁,周少Z耀,1,2,5,很深，感触很大，值得一看
2018-10-02,涿州,赵什么蕾啊,2,1,1,一般吧不好看
2018-10-02,湘西,cFr297904996,0,2,5,好看真的好看
2018-10-02,武汉,dongcpy,0,1,5,很棒很棒！！妈妈打自己那一巴掌的时候瞬间泪崩  愿每个人的青春都可以被温柔以待
2018-10-02,句容,Cc.婷姐,0,2,5,剧情跌宕起伏很有看点，满意！
2018-10-02,乐清,过分自信1025,0,2,4.5,很现实的一部电影 校园欺凌吧 最后结尾的时候台词句句戳心 挺好的
2018-10-02,临潼,掣微,1,2,5,超级nice
2018-10-02,恩施,黑妹呀大黑,0,2,4,还行吧，一般
2018-10-02,安康,FTX352571175,0,1,5,"哭死在电影院

这个世界
请善良一点

愿所有人的青春
都能被温柔对待"
2018-10-02,伊春,XIm852153174,0,5,4,我觉得电影不错 基本每个人都经历过校园暴力 这部电影有很大的现实意义
2018-10-02,滁州,骧卿,1,2,5,电影很好看，女主特别像我的前女友
2018-10-02,惠州,Y.,1,2,5,愿每个人都能被世界温柔以待
2018-10-02,湖州,rIt305834516,0,2,5,影片很好看，剧情很感人
2018-10-02,仙居,夜殇霓風,1,3,2,缺少矛盾，电影故事性不够
2018-10-02,新余,l微尘l,0,1,5,很有教育意义，可惜我弟看不懂😂
2018-10-02,包头,XQj789652531,0,2,3.5,还可以吧嗯嗯
2018-10-02,武汉,mast猪猪,0,2,5,电影非常不错，很有感触，点燃了不少观众让人潸然泪下
2018-10-02,阜阳,情商负值798,1,3,4.5,人到是没有多少，可以都被喂蚊子了
2018-10-02,东莞,NFe379547699,0,3,3.5,校园暴力真的很恐怖，不过观看的时候坐我前面的那个女生椅子一直往后靠撞我的腿，影响观看体验。
2018-10-02,南昌,白白白白。云。,2,2,5,校园欺凌害了多少可爱的女孩子
2018-10-02,烟台,王仙生？,0,2,5,悲伤，太悲伤了
2018-10-02,杭州,锁芯葑暧,1,4,4,还可以还可以
2018-10-02,铁岭,w栀子香w,2,2,5,愿我们的青春都能被温暖
2018-10-02,深圳,Text212,1,2,2.5,关于未成年保护法的😁
2018-10-02,岳阳,ioN718152949,0,2,5,好看，很感人
2018-10-02,青岛,Jw姣姣酱,2,4,0.5,坚持了35分钟才出影院，已经是我忍耐极限了！把投在刷评论上的钱好好拍电影不好吗？？
2018-10-02,深圳,白久,0,3,4.5,"题材是过于校园暴力的，真的真的真的很有教育意义，寓教于乐就是这样了，通过这种方式提现出来比在课堂上枯燥的教育更加有效果。
只是男主和女主线有点不足"
2018-10-02,汝城县,nZo139780675,0,2,4.5,讲的校园暴力，演员演的很好，很有代入感，其中有些地方令人动容
2018-10-02,郴州,清欢.1557,2,2,5,"非常好看，很现实
希望生活中可以少一些易瑶和唐小米"
2018-10-02,佛山,etG657511842,0,1,5,一部值得看的电影。
2018-10-02,成都,彭昱晓,2,1,3,全了我一个初中时代看青春期疼痛文学的梦，但我觉得故事的叙述节奏没有把握很好，有些剧情略显突兀。其实悲伤不一定要痛哭，总得来说五味杂陈，有些情节对我来说触动还是挺大的，愿所有青春都能够被温柔以待，愿世界不再有校园霸凌
2018-10-02,武汉,痕跡……,1,4,5,生儿为人，请务必善良
2018-10-02,长沙,神秘的双面人,2,2,4.5,原本没看之前自认为不会哭，但是看前面的时候会有点无聊，看到剧情中间的时候就开始流泪了，尤其是易遥在河中说的话一下子就触碰了我的心灵，还是蛮好看的，建议去看一看
2018-10-02,广州,MayChou,1,3,3.5,看完感觉好悲伤
2018-10-02,乌鲁木齐,鹿鹿zwt,2,3,5,"没有书里那么虐。但还是泪目。
妈妈始终是最爱你的人。"
2018-10-02,上海,SoW704178177,0,2,4.5,优秀。。。。
2018-10-02,达州,ZxK307249563,0,3,4,反对校园暴力……
2018-10-02,重庆,jYC859261479,0,3,5,我觉得现在到社会都比较乱，还有现在到学校管理方面还需改进
2018-10-02,锦州,落花思流水,2,3,5,很真实，很好!
2018-10-02,天津,旧时光嘿,2,3,5,愿每个青春都被温柔以待
2018-10-02,宜昌,plp652666378,0,5,4.5,前半段拖沓，渲染过度，后半段还可以。最后作了一点小处理，依旧悲剧结尾，比较喜欢
2018-10-02,北京,nTg626544915,0,3,5,"愿善良和温暖，成为你世界中的光亮。
生而为人，请你善良。"
2018-10-02,成都,tb481110,0,2,4,整个儿看下来感觉比较压抑
2018-10-02,射阳,年青.718,1,2,4.5,，看完想妈妈
2018-10-02,贵阳,王云wangyun123,0,2,5,看的眼泪都流出来了，
2018-10-02,南昌,WXYZA92,0,2,2.5,开局镜头一直晃得头晕
2018-10-02,武汉,GRU210840306,0,2,5,好看 感触颇深
2018-10-02,长乐,无所谓5127,2,2,5,真实的人性，全场看哭了，记得带纸。
2018-10-02,佛山,吴卓有点甜,2,2,5,简直完美完美完美
2018-10-02,郑州,麻不麻啦,0,3,5,泪点在她妈带他去看病那点，哭的不行
2018-10-02,厦门,mzw马小乖,0,2,5,很好看，顾森西特别帅
2018-10-02,邵阳,三七谷芽,0,2,5,一起来看电影的小伙伴都哭了，嗯，所以给好评
2018-10-02,龙口,grk134145049,2,2,5,"愿所有的青春，都可以不被辜负
我很爱你，所以我更要爱自己"
2018-10-02,合肥,oJU452538171,1,2,5,ok的，一起看电影的女生都哭了。挺有意义的
2018-10-02,宁德,斯诺克2.0,0,3,3.5,还是可以的，挺不错。
2018-10-02,大连,oTM675254533,1,2,5,还不错 就是有的地方有点生硬
2018-10-02,贵阳,Plumage_x,2,1,3.5,校园暴力。。
2018-10-02,青岛,齐天润,1,2,5,发人深省，校园暴力
2018-10-02,淄博,昨日青空99,1,3,3.5,总体还不错吧
2018-10-02,沈阳,AZK826179677,0,2,5,哭的撕心裂肺的
2018-10-02,攸县,西歪哥哥151,0,2,4,反正就是很悲伤
2018-10-02,云阳,枳鸢.,2,3,4.5,"超级感人了 超级喜欢女主跟顾森西
大家好 我是顾森西 西是太阳从西边出来的西"
2018-10-02,德州,墨9277,0,1,5,哭了好看真的好看
2018-10-02,西宁,shan920425,2,3,5,完美 好看 ！
2018-10-02,福州,zjF976025861,0,2,5,我觉得适合一个人看
2018-10-02,任丘,deJ580120616,0,3,5,想哭 想到些什么 值得多看
2018-10-02,南宁,这个软件不会用,0,2,3.5,后续剧情有点凑时间的感觉，其余都好，还是值得去看
2018-10-02,阜阳,南歌仔,0,2,5,电影不错，这个电影是真的点题了，主题很清晰
2018-10-02,祁县,：（234,2,3,3.5,还行 挺感人的 主角也挺养眼 就是有时候演技还是有点尴尬
2018-10-02,怀化,xiang阿香,0,2,5,值得一看👍👍👍👍👍
2018-10-02,如皋,GVc909005428,2,3,4.5,很好看，感人
2018-10-02,常熟,xbp496256528,0,2,5,愿所有人的青春，都能被温柔以待。
2018-10-02,信阳,杏花吹满头12,0,2,5,泪点是易遥和妈妈的那一段，和最后易遥自杀的那一段。开头的时候镜头有些晃，看的人发晕，可能是为了带给观众走路的视觉感受吧。后面的镜头都很美，尤其是水田哪里游乐园哪里河面大坝哪里。很喜欢易遥自杀的那段台词，让每一个受过校园暴力的都感同身受，让每一个没有受过的觉得自责内疚，因为我们每一个人也是冰冷的旁观者。
2018-10-02,昌乐,白描LT,0,1,5,挺好看聚焦的话题很好
2018-10-02,衡阳,忆熙熙,0,2,5,如果悲伤想哭，就尽情地流泪，悲伤是条大河，可以把你湮灭，也可以带你到梦想的彼岸，愿我们的青春，都能被温柔以待。你好，旧时光！
2018-10-02,邯郸,丁辰露,2,1,4,家长可以带孩子一起看，还是不错的。
2018-10-02,乐清,zpH524629695,2,4,5,很感动(ಥ_ಥ)一定要带纸巾！！！！可以说是很深刻了
2018-10-02,深圳,oxA827117625,1,3,5,非常好的电影🎬
2018-10-02,呼和浩特,KBo887339608,0,3,5,悲伤逆流成河…
2018-10-02,信阳,栀夏9433,2,1,5,其实一开始对这部电影没有什么期待的 只是陪朋友去看 看过原著 所以觉得这部片子应该不会有原著那么悲 事实的确如此 一开始 我连看下去的欲望都不曾有 到后来易瑶开始反击的时候才觉得原来这部片子还是不错的 特别是中间有一幕易瑶的妈妈拉着易瑶说:“女儿 ，妈妈带你去看病”的时候觉得还是比较泪目的 可能这部片子比不上像《影》那样的片子 但是我觉得它赢在了感情 好评 
2018-10-02,博白县,种瓜哈士,1,3,5,我是施暴者哟
2018-10-02,宜宾,NdS821608808,0,2,5,愿青春可以被温柔对待
2018-10-02,汕头,uqR989733718,2,3,5,这是看过唯一一部觉得很值的青春电影。感情线亲情线都安排的很好，也许并不是所有人都能像易遥有个顾森西在身旁，但我们有自己呀！好姑娘，你要好好照顾自己，不该听的别听。要做自己的“顾森西”！
2018-10-02,唐山,南拥夏栀807,2,2,5,小说好看，电影好看，就差电视剧了✧＼ ٩(눈౪눈)و /／✧加油啊喂
2018-10-02,桐乡,SUe726830235,0,2,5,太感动了、看的我眼泪哗啦啦
2018-10-02,柳州,呱哩,0,3,4,看完电影想看原著。_(:з)∠)_
2018-10-02,苏州,简柠_,0,2,5,好的好吗我现在去吃饭啊猪猪啊猪猪啊猪猪啊猪猪啊猪猪
2018-10-02,成都,Esther2549,2,2,3.5,"很伤感也很阳光
愿每个人的青春都能被温柔对待"
2018-10-02,遂宁,bcU42537766,0,2,5,前面铺垫感觉有点长，后面很精采，后半段基本都有泪点。
2018-10-02,沧州,anW175122816,0,2,5,小姐姐死的太快了
2018-10-02,广州,RPL104872832,0,3,5,想到自己曾经了
2018-10-02,建德,请我吃饭23333,0,2,5,真的很好看 很虐啊 很喜欢顾森西和易遥这对cp
2018-10-02,重庆,Qyuan520,0,3,4,还将就，就还行吧
2018-10-02,玉林,青灯梦长安。,1,2,2,真的，这电影有很多漏洞，我认为最奇葩的是后面女主跳海讲话的时候一帮人叫她上来啊上来，我**真想说你们一帮人不下去救喊有什么用，跳了才一帮下去。最让我无语的是，在一个这么大的都市，都是高楼大厦，去游学玩的时候去到那个什么馆了，里面还可以地震，**竟然个个用老人机，这老人机很高级，可以发图片！（个人观点）
2018-10-02,北京,Yuc532556961,0,3,5,感人，真的很感人。这样的女孩值得深交
2018-10-02,上海,不矫情_不煽情,2,3,4.5,拍摄手法什么的都挺好的
2018-10-02,合肥,cnzjs,1,3,1.5,电影其实并不怎么样，
2018-10-02,诸暨,井嫁，,2,2,5,非常完美，超级完美
2018-10-02,沂水,Nrr599214499,0,2,5,抱抱，要坚强，要勇敢，要活的漂亮
2018-10-02,长春,LVp416854294,0,3,5,很感人特别好
2018-10-02,广元,Dzd317217723,0,2,4,"我觉得还有很多地方都不是很饱满
比方说易遥受欺负的地方太省略了
演员是个好演员 里面的角色我感觉选的都挺好的
都比较符合我当初看小说对人物的想象
感觉就是什么地方不足
但是真的值得一看"
2018-10-02,北碚,Sunshine28116,2,2,0.5,电影其实是可以的 但是这个影院开场了也不提醒 还有人把我们位置坐了真的气
2018-10-02,南京,SGZ221353104,1,3,5,主题表达到了，这么多天了上座率依然很高，挺好的
2018-10-02,天津,zmj庄,2,1,4.5,真的很感动哭成狗了
2018-10-02,北京,yFI251793331,0,2,5,很好看的电影，记得带上纸巾
2018-10-02,汕头,你.,2,2,5,真的是  很悲伤了
2018-10-02,六盘水,gsk731534054,0,2,5,很好的电影，开放式的结尾，给了人们希望，这个世界并不是很邪恶。
2018-10-02,南充,林玲313,2,2,4,很催泪，不过是在结尾，前面的话一般
2018-10-02,临汾,Forgotten.,2,2,5,非常非常非常非常非常非常非常好看。very good very good
2018-10-02,澧县,WaZ974126195,0,2,4,还可以吧，女主演技足以秒杀一些娱乐圈男男女女了
2018-10-02,淮北,XdG235416840,0,2,5,很好的一部电影！不光是校园暴力！也写出了现在人的丑陋！看到的听到的！从来不去证实！别人做什么跟着做什么！没有自己的思想自己的主见！不要想着批评别人！好好反省自己！你们的语言和行为没有伤害过别人吗！
2018-10-02,温县,OBx708346385,1,3,4,很好吃   下次还回来
2018-10-02,吴江,悸风,2,3,5,好看好看啊超好看
2018-10-02,长沙,斑194,2,2,3.5,没有小说那么悲，还可可。
2018-10-02,大庆,CoS831151133,0,2,5,"和室友一起去看的
易遥母亲对她说，走，妈带你看病的时候眼泪一下子就出来了"
2018-10-02,西安,ITh147603384,0,2,0.5,台词太小儿科，垃圾电影。没看完就走了。
2018-10-02,同安,PGz385653743,0,3,5,太悲伤了吧 顾森西太暖了吧 
2018-10-02,营口,宁啊._,0,3,4,很感人  看的咬牙切齿 易遥被欺负内块 真是生气 结局还是很好的 好看～
